AthleteGUID,AthleteName,AthleteGender,Nationality
1145978,Teahna Daniels,W         ,USA
1145842,Mario Burke,M         ,BAR
1145468,Alonzo Russell,M         ,BAH
1145081,Vanessa Sterckendries,W         ,BEL
1145055,Wu Zhiqiang,M         ,CHN
1144955,Yusuke Nishiyama,M         ,JPN
1144832,Benjamin Gföhler,M         ,SUI
1144796,Suvi Koskinen,W         ,FIN
1144529,Natsuki Yamakawa,M         ,JPN
1144338,Irene Sánchez-Escribano,W         ,ESP
1144089,Imani Lansiquot,W         ,GBR
1143920,Gao Xinglong,M         ,CHN
1143568,Alphonce Felix,M         ,TAN
1143528,Sangone Kandji,W         ,SEN
1143236,Sasha Gollish,W         ,CAN
1143168,Patience George,W         ,NGR
1142298,Özkan Baltacı,M         ,TUR
1142251,Yassine Rachik,M         ,ITA
1141261,Elena Burkard,W         ,GER
1141128,Cejhae Greene,M         ,ANT
1140786,Lene Onsrud Retzius,W         ,NOR
1140686,Fanny Roos,W         ,SWE
1140638,Eddie Lovett,M         ,ISV
1139986,Franck Elemba,M         ,FRA
1139961,Ayanleh Souleiman,M         ,DJI
1139941,Luo Yadong,M         ,CHN
1139584,Solene Gicquel,W         ,FRA
1139241,Juan José Caicedo,M         ,ECU
1139197,Ruswahl Samaai,M         ,RSA
1138965,Christopher Morales Williams,M         ,CAN
1138657,Erica Bougard,W         ,USA
1138548,Tristan Evelyn,W         ,BAR
1138215,Yolanda Ngarambe,W         ,SWE
1138019,Patryk Dobek,M         ,POL
1138003,Salim Mohammed Attiaallah,M         ,EGY
1137961,Laban Korir,M         ,KEN
1137939,Anniina Kortetmaa,W         ,FIN
1137869,Su Lingdan,W         ,CHN
1137769,Lazar Anić,M         ,SRB
1137713,Mikiah Brisco,W         ,USA
1137693,Tebogo Mamathu,W         ,RSA
1137571,Greza Bakraqi,W         ,KOS
1137484,Sifan Hassan,W         ,NED
1137302,Gotytom Gebreslase,W         ,ETH
1137209,Callum Hawkins,M         ,GBR
1137001,Leonard Korir,M         ,USA
1136985,Malwina Kopron,W         ,POL
1136933,Luka Trgovčević,M         ,SRB
1136876,Amy-Eloise Neale,W         ,GBR
1136867,Jessie Maduka,W         ,GER
1136808,Immaculate Chemutai,W         ,UGA
1136727,János Huszák,M         ,HUN
1136707,Rusheen McDonald,M         ,JAM
1136167,Ma Faying,W         ,CHN
1136025,Danniel Thomas-Dodd,W         ,JAM
1135880,Melissa Gonzalez,W         ,COL
1135708,Nicole Bradley,W         ,NZL
1135554,Hellen Obiri,W         ,KEN
1135530,Ioánnis Nifadópoulos,M         ,GRE
1135399,Philip Osei,M         ,CAN
1134981,Geoffrey Kamworor,M         ,KEN
1134906,Seito Yamamoto,M         ,JPN
1134903,Camilla Richardsson,W         ,FIN
1134862,Gladys Tejeda,W         ,PER
1134762,Mette Graversgaard,W         ,NULL
1134568,Ellie Pashley,W         ,AUS
1134401,Susana Santos,W         ,POR
1134210,Bernardo Baloyes,M         ,COL
1134068,Steven Solomon,M         ,AUS
1133759,Thijs Nijhuis,M         ,NULL
1132941,Astrid Glenner-Frandsen,W         ,NULL
1132733,Lathone Collie-Minns,M         ,BAH
1132666,Masumi Aoki,W         ,JPN
1132664,Girmaw Amare,M         ,ISR
1132541,Óscar Husillos,M         ,ESP
1132339,Tatiána Goúsin,W         ,GRE
1131986,Beatrice Nedberge Llano,W         ,NOR
1131903,Pedro Pablo Pichardo,M         ,POR
1131588,Diego Pinzón,M         ,COL
1130284,Panayióta Tsinopoúlou,W         ,GRE
1130074,Tom Bosworth,M         ,GBR
1129245,Brandon Starc,M         ,AUS
1128797,Ran Urabe,W         ,JPN
1128597,Arisa Kimishima,W         ,JPN
1128296,Marta Galimany,W         ,ESP
1128201,Wesley Vázquez,M         ,PUR
1127482,Feng Bin,W         ,CHN
1127465,Aziza Sbaity,W         ,LBN
1126671,Liuba M. Zaldívar,W         ,ECU
1126405,Miles Lewis,M         ,PUR
1126338,Byambajav Tseveenravdan,M         ,MGL
1125894,Nelly Jepkosgei,W         ,BRN
1125379,Julia Ratcliffe,W         ,NZL
1125344,Anasztázia Nguyen,W         ,HUN
1125054,Mark English,M         ,IRL
1124165,Lisanne de Witte,W         ,NED
1124017,Tomoka Kimura,W         ,JPN
1123665,Li Zhixuan,W         ,CHN
1123448,Emiliano Lasa,M         ,URU
1123297,Taryn Gollshewsky,W         ,AUS
1123255,Aisha Praught Leer,W         ,JAM
1123107,Anthonique Strachan,W         ,BAH
1122795,Marielle Hall,W         ,USA
1122669,Augusto Dutra,M         ,BRA
1122420,Hichem Bouchicha,M         ,ALG
1121366,Kristiina Sasínek Mäki,W         ,CZE
1121181,Žan Rudolf,M         ,SLO
1120856,Hanna Malyshik,W         ,BLR
1120650,Jovana de la Cruz,W         ,PER
1120162,Takayuki Kishimoto,M         ,JPN
1119720,Ty Butts-Townsend,W         ,USA
1119552,Hassan Chahdi,M         ,FRA
1119269,Derlis Ayala,M         ,PAR
1118742,Miguel Ángel López,M         ,ESP
1117898,Jenny Blundell,W         ,AUS
1117847,Purity Kirui,W         ,KEN
1115752,Andrius Gudžius,M         ,LTU
1115100,Evan Jager,M         ,USA
1114505,Soumaya Boussaïd,W         ,TUN
1114256,Christoph Harting,M         ,GER
1114240,Berhanu Girma,M         ,ETH
1114112,Rushell Clayton,W         ,JAM
1112494,Katie Moon,W         ,USA
1111073,Will Claye,M         ,USA
1110611,Ryota Yamagata,M         ,JPN
1110511,Cynthia Bolingo Mbongo,W         ,BEL
1110179,Brooke Buschkuehl,W         ,AUS
1109366,Matt Hughes,M         ,CAN
1108732,Ernesto Zamora,M         ,URU
1108199,Line Kloster,W         ,NOR
1107847,Eri Utsunomiya,W         ,JPN
1107628,Aaron Brown,M         ,CAN
1107536,Andreas Trajkovski,M         ,MKD
1107129,Līna Mūze-Sirmā,W         ,LAT
1107010,Selina Rutz-Büchel,W         ,SUI
1106728,Neele Eckhardt-Noack,W         ,GER
1106618,Aleksandr Lesnoy,M         ,RUS
1106232,Geneviève Lalonde,W         ,CAN
1105154,Adelle Tracey,W         ,JAM
1102984,Dezerea Bryant,W         ,USA
1102814,Koen Naert,M         ,BEL
1102015,Hrisoúla Anagnostopoúlou,W         ,GRE
1101586,Chrisann Gordon-Powell,W         ,JAM
1101113,Isaac Makwala,M         ,BOT
1099183,Nazret Weldu,W         ,ERI
1098731,Xie Wenjun,M         ,CHN
1097267,Amor Benyahia,M         ,TUN
1097075,Nooralotta Neziri,W         ,FIN
1096891,Jeffery Henderson,M         ,USA
1095790,Vera Barbosa,W         ,POR
1094334,Õilme Võro,W         ,EST
1093667,Daryia Barysevich,W         ,BLR
1093282,Mariya Lasitskene,W         ,RUS
1092879,Ciara Mageean,W         ,IRL
1092695,Ben Blankenship,M         ,USA
1092094,Matthew Centrowitz,M         ,USA
1091736,H.L. Dilhani Lekamge,W         ,SRI
1090339,Asuka Terada,W         ,JPN
1089657,Christabel Nettey,W         ,CAN
1088618,Robert Urbanek,M         ,POL
1087824,Rita Nemes,W         ,HUN
1086655,Meghan Beesley,W         ,GBR
1085511,Luiza Gega,W         ,ALB
1084760,Adam Kszczot,M         ,POL
1083495,Anna Ryzhykova,W         ,UKR
1083353,Malika Akkaoui,W         ,MAR
1082236,Brianna Beahan,W         ,AUS
1081374,Vaida Žūsinaitė,W         ,LTU
1081063,Līga Velvere,W         ,LAT
1079175,Andrea Deelstra,W         ,NED
1078231,Esther Guerrero,W         ,ESP
1077789,Inna Eftimova,W         ,BUL
1076796,Liam Adams,M         ,AUS
1072599,Karen Gallardo,W         ,CHI
1072333,Liz Gleadle,W         ,CAN
1072100,Anita Márton,W         ,HUN
1070102,Li Ling,W         ,CHN
1069967,Yohan Blake,M         ,JAM
1069234,Murielle Ahouré-Demps,W         ,CIV
1067503,Anna Plotitsyna,W         ,UKR
1066794,Coralys Ortiz,W         ,PUR
1066649,Carrie Dimoff,W         ,USA
1066584,Nicole Büchler,W         ,SUI
1063476,Jessica Beard,W         ,USA
1063460,Lee Hup Wei,M         ,MAS
1063441,Simona Vrzalová,W         ,CZE
1063017,Jucilene de Lima,W         ,BRA
1062180,Brittney Reese,W         ,USA
1061694,Tuğçe Şahutoğlu,W         ,TUR
1059866,Irina Ektova,W         ,KAZ
1058429,Konstadínos Filippídis,M         ,GRE
1057042,Elroy Gelant,M         ,RSA
1056372,Shara Proctor,W         ,GBR
1055931,Ser-Od Bat-Ochir,M         ,MGL
1053332,Elisabeth Slettum,W         ,NOR
1052059,Germán Chiaraviglio,M         ,ARG
1051508,Alexis Copello,M         ,AZE
1045577,Susana Costa,W         ,POR
1044948,Inika McPherson,W         ,USA
1042585,Nastassia Ivanova,W         ,BLR
1042476,Piotr Małachowski,M         ,POL
1041917,Emily Tuei,W         ,NULL
1038540,Justin Gatlin,M         ,USA
1033023,Barbora Špotáková,W         ,CZE
1032062,Slovak Republic,M         ,SVK
1031321,Ecuador,W         ,ECU
1031203,Botswana,W         ,BOT
1030844,Martina Hrašnová,W         ,SVK
1027451,Ghana,W         ,GHA
1026012,Switzerland,W         ,SUI
1024503,India,M         ,IND
1024160,Olha Saladukha,W         ,UKR
1020233,Edna Kiplagat,W         ,KEN
1017091,Belgium,W         ,BEL
1016663,Paulo Roberto Paula,M         ,BRA
1009175,Italy,W         ,ITA
1007436,Czech Republic,W         ,CZE
1007414,China,W         ,CHN
1006536,United States,M         ,USA
1006493,France,M         ,FRA
1004553,Canada,W         ,CAN
1003838,Yekaterina Voronina,W         ,NULL
1003210,Poland,M         ,POL
1002214,Germany,W         ,GER
1001113,Germany,M         ,GER
,,,
