AthleteGUID,CompetitionID,EventID,dateid,EventName,Terrain,PerformanceValues,PerformanceUnits,CompPosition,CompRound,CompName,CompVenue,ValidPerformance,EventWind,AthleteName,AthleteGender,Nationality
1183321,142291,3148510,09/08/2024,Javelin Throw,outdoor,52.39,metres,,Heats,OG,Paris,1,,Emma Oosterwegel,W         ,NED
1183321,142291,3148426,08/08/2024,High Jump,outdoor,1.74,metres,,Heats,OG,Paris,1,,Emma Oosterwegel,W         ,NED
1183321,142291,3148294,08/08/2024,Shot Put,outdoor,14.54,metres,,Heats,OG,Paris,1,,Emma Oosterwegel,W         ,NED
1183321,142291,3148289,08/08/2024,200m,outdoor,24.35,seconds,,Heats,OG,Paris,1,0.4,Emma Oosterwegel,W         ,NED
1183321,142291,3148609,09/08/2024,Long Jump,outdoor,5.68,metres,,Heats,OG,Paris,1,1.9,Emma Oosterwegel,W         ,NED
1183321,134418,2988049,19/08/2023,High Jump,outdoor,1.71,metres,,Heats,WC,Budapest,1,,Emma Oosterwegel,W         ,NED
1183321,134418,2988052,19/08/2023,Shot Put,outdoor,14.16,metres,,Heats,WC,Budapest,1,,Emma Oosterwegel,W         ,NED
1183321,134418,2988048,19/08/2023,200m,outdoor,24.58,seconds,,Heats,WC,Budapest,1,-0.1,Emma Oosterwegel,W         ,NED
1183321,134418,2988040,19/08/2023,100m Hurdles,outdoor,13.38,seconds,,Heats,WC,Budapest,1,-0.2,Emma Oosterwegel,W         ,NED
1183321,134418,2988084,20/08/2023,Javelin Throw,outdoor,54.88,metres,,Heats,WC,Budapest,1,,Emma Oosterwegel,W         ,NED
1179548,134418,2988077,20/08/2023,400m,outdoor,51.76,seconds,3.0,Heats,WC,Budapest,1,,Zeney Geldenhuys,W         ,RSA
1179512,135095,3003881,03/03/2024,High Jump,indoor,2.28,metres,2.0,Finals,WC,Glasgow,1,,Shelby McEwen,M         ,USA
1179512,126941,2831668,18/07/2022,High Jump,outdoor,2.3,metres,5.0,Finals,WC,Eugene OR,1,,Shelby McEwen,M         ,USA
1179512,112541,2658193,01/08/2021,High Jump,outdoor,2.27,metres,12.0,Finals,OG,Tokyo,1,,Shelby McEwen,M         ,USA
1179512,81430,2391243,01/10/2019,High Jump,outdoor,2.26,metres,13.0,Quarter-finals,WC,Doha,1,,Shelby McEwen,M         ,USA
1179512,112541,2657924,30/07/2021,High Jump,outdoor,2.28,metres,8.0,Quarter-finals,OG,Tokyo,1,,Shelby McEwen,M         ,USA
1179512,126941,2830457,15/07/2022,High Jump,outdoor,2.28,metres,9.0,Quarter-finals,WC,Eugene OR,1,,Shelby McEwen,M         ,USA
1179512,134418,2988413,22/08/2023,High Jump,outdoor,2.29,metres,7.0,Finals,WC,Budapest,1,,Shelby McEwen,M         ,USA
1179512,134418,2988083,20/08/2023,High Jump,outdoor,2.28,metres,11.0,Quarter-finals,WC,Budapest,1,,Shelby McEwen,M         ,USA
1179512,142291,3148664,10/08/2024,High Jump,outdoor,2.36,metres,2.0,Finals,OG,Paris,1,,Shelby McEwen,M         ,USA
1179512,142291,3148218,07/08/2024,High Jump,outdoor,2.27,metres,1.0,Quarter-finals,OG,Paris,1,,Shelby McEwen,M         ,USA
1179063,81430,2391243,01/10/2019,High Jump,outdoor,2.17,metres,24.0,Quarter-finals,WC,Doha,1,,Keenon Laine,M         ,USA
1179063,81430,1050951,01/10/2019,High Jump,outdoor,2.17,metres,25.0,Quarter-finals,WC,Doha,1,,Keenon Laine,M         ,USA
1178571,126941,2830539,15/07/2022,100m,outdoor,10.16,seconds,4.0,Heats,WC,Eugene OR,1,0.6,Jerome Blake,M         ,CAN
1178571,126941,2831654,18/07/2022,200m,outdoor,20.3,seconds,3.0,Heats,WC,Eugene OR,1,1.0,Jerome Blake,M         ,CAN
1178571,126941,2831748,19/07/2022,200m,outdoor,20.29,seconds,3.0,Semi-finals,WC,Eugene OR,1,-0.1,Jerome Blake,M         ,CAN
1178571,134418,2988010,19/08/2023,100m,outdoor,10.29,seconds,5.0,Heats,WC,Budapest,1,-0.6,Jerome Blake,M         ,CAN
1178520,142291,3147491,05/08/2024,3000m Steeplechase,outdoor,509.16,seconds,9.0,Heats,OG,Paris,1,,Louis Gilavert,M         ,FRA
1178520,112541,2657556,30/07/2021,3000m Steeplechase,outdoor,516.35,seconds,12.0,Heats,OG,Tokyo,1,,Louis Gilavert,M         ,FRA
1178067,142291,3147905,06/08/2024,400m,outdoor,51.43,seconds,3.0,Quarter-finals,OG,Paris,1,,Zoe Sherar,W         ,CAN
1178067,142291,3147525,05/08/2024,400m,outdoor,51.97,seconds,7.0,Heats,OG,Paris,1,,Zoe Sherar,W         ,CAN
1177349,126941,2830566,15/07/2022,Shot Put,outdoor,19.71,metres,23.0,Quarter-finals,WC,Eugene OR,1,,Simon Bayer,M         ,GER
1176563,142291,3148214,07/08/2024,5000m,outdoor,833.27,seconds,11.0,Heats,OG,Paris,1,,Yann Schrub,M         ,FRA
1176563,142291,3148693,10/08/2024,5000m,outdoor,800.63,seconds,12.0,Finals,OG,Paris,1,,Yann Schrub,M         ,FRA
1176563,134418,2988075,20/08/2023,10000m,outdoor,1687.42,seconds,9.0,Finals,WC,Budapest,1,,Yann Schrub,M         ,FRA
1084878,112541,2659411,07/08/2021,Javelin Throw,outdoor,83.28,metres,8.0,Finals,OG,Tokyo,1,,Lassi Etelätalo,M         ,FIN
1167954,112541,2658957,04/08/2021,Javelin Throw,outdoor,83.27,metres,7.0,Quarter-finals,OG,Tokyo,1,,Alexandru Novac,M         ,ROU
1045302,112541,2658957,04/08/2021,Javelin Throw,outdoor,83.04,metres,8.0,Quarter-finals,OG,Tokyo,1,,Vítězslav Veselý,M         ,CZE
1134991,142291,3147766,06/08/2024,Javelin Throw,outdoor,83.02,metres,11.0,Quarter-finals,OG,Paris,1,,Keshorn Walcott,M         ,TTO
1084878,142291,3147766,06/08/2024,Javelin Throw,outdoor,82.91,metres,12.0,Quarter-finals,OG,Paris,1,,Lassi Etelätalo,M         ,FIN
1175677,134418,2988011,19/08/2023,Hammer Throw,outdoor,73.13,metres,16.0,Quarter-finals,WC,Budapest,1,,Thomas Mardal,M         ,NOR
1175677,142291,3147155,04/08/2024,Hammer Throw,outdoor,74.25,metres,11.0,Finals,OG,Paris,1,,Thomas Mardal,M         ,NOR
1175677,126941,2830350,15/07/2022,Hammer Throw,outdoor,72.9,metres,21.0,Quarter-finals,WC,Eugene OR,1,,Thomas Mardal,M         ,NOR
1175677,142291,3146971,02/08/2024,Hammer Throw,outdoor,76.78,metres,8.0,Quarter-finals,OG,Paris,1,,Thomas Mardal,M         ,NOR
1175225,126941,2832358,24/07/2022,Pole Vault,outdoor,6.21,metres,1.0,Finals,WC,Eugene OR,1,,Armand Duplantis,M         ,SWE
1175225,135095,3025867,03/03/2024,Pole Vault,indoor,6.05,metres,1.0,Finals,WC,Glasgow,1,,Armand Duplantis,M         ,SWE
1175225,134418,2988914,26/08/2023,Pole Vault,outdoor,6.1,metres,1.0,Finals,WC,Budapest,1,,Armand Duplantis,M         ,SWE
1175225,134418,2988616,23/08/2023,Pole Vault,outdoor,5.75,metres,1.0,Quarter-finals,WC,Budapest,1,,Armand Duplantis,M         ,SWE
1175118,112541,2658097,31/07/2021,100m Hurdles,outdoor,13.09,seconds,5.0,Heats,OG,Tokyo,1,1.0,Chen Jiamin,W         ,CHN
1174651,81430,2406741,03/10/2019,110m Hurdles,outdoor,14.49,seconds,,,WC,Doha,1,0.7,Vitali Zhuk,M         ,BLR
1174651,81430,2421675,03/10/2019,Pole Vault,outdoor,4.8,metres,,,WC,Doha,1,,Vitali Zhuk,M         ,BLR
1174651,112541,2658938,04/08/2021,Shot Put,outdoor,16.23,metres,,,OG,Tokyo,1,,Vitali Zhuk,M         ,BLR
1174651,112541,2658893,04/08/2021,100m,outdoor,11.04,seconds,,,OG,Tokyo,1,0.8,Vitali Zhuk,M         ,BLR
1174651,81430,2431800,02/10/2019,100m,outdoor,10.95,seconds,,,WC,Doha,1,0.4,Vitali Zhuk,M         ,BLR
1174651,81430,2435936,02/10/2019,400m,outdoor,48.08,seconds,,,WC,Doha,1,,Vitali Zhuk,M         ,BLR
1174651,112541,2659091,04/08/2021,400m,outdoor,49.22,seconds,,,OG,Tokyo,1,,Vitali Zhuk,M         ,BLR
1174651,112541,2659228,05/08/2021,Pole Vault,outdoor,5.1,metres,,,OG,Tokyo,1,,Vitali Zhuk,M         ,BLR
1174500,126941,2830660,17/07/2022,Hammer Throw,outdoor,70.11,metres,9.0,Finals,WC,Eugene OR,1,,Grete Ahlberg,W         ,SWE
1174500,126941,2829876,15/07/2022,Hammer Throw,outdoor,70.87,metres,12.0,Quarter-finals,WC,Eugene OR,1,,Grete Ahlberg,W         ,SWE
1174500,134418,2988591,23/08/2023,Hammer Throw,outdoor,69.05,metres,22.0,Quarter-finals,WC,Budapest,1,,Grete Ahlberg,W         ,SWE
1174323,134418,2988590,23/08/2023,5000m,outdoor,877.98,seconds,6.0,Heats,WC,Budapest,1,,Nozomi Tanaka,W         ,JPN
1174323,134418,2988100,20/08/2023,1500m,outdoor,246.71,seconds,12.0,Semi-finals,WC,Budapest,1,,Nozomi Tanaka,W         ,JPN
1174323,142291,3148387,08/08/2024,1500m,outdoor,239.7,seconds,11.0,Semi-finals,OG,Paris,1,,Nozomi Tanaka,W         ,JPN
1174323,134418,2988014,19/08/2023,1500m,outdoor,244.36,seconds,6.0,Heats,WC,Budapest,1,,Nozomi Tanaka,W         ,JPN
1174323,126941,2832245,23/07/2022,5000m,outdoor,919.35,seconds,12.0,Finals,WC,Eugene OR,1,,Nozomi Tanaka,W         ,JPN
1174323,134418,2988880,26/08/2023,5000m,outdoor,898.99,seconds,8.0,Finals,WC,Budapest,1,,Nozomi Tanaka,W         ,JPN
1174323,112541,2658108,30/07/2021,5000m,outdoor,899.93,seconds,6.0,Heats,OG,Tokyo,1,,Nozomi Tanaka,W         ,JPN
1174323,112541,2658136,02/08/2021,1500m,outdoor,242.33,seconds,4.0,Heats,OG,Tokyo,1,,Nozomi Tanaka,W         ,JPN
1174323,142291,3147080,02/08/2024,5000m,outdoor,900.62,seconds,9.0,Heats,OG,Paris,1,,Nozomi Tanaka,W         ,JPN
1174323,126941,2830601,16/07/2022,1500m,outdoor,245.79,seconds,6.0,Semi-finals,WC,Eugene OR,1,,Nozomi Tanaka,W         ,JPN
1185347,134418,2988010,19/08/2023,100m,outdoor,10.16,seconds,3.0,Heats,WC,Budapest,1,0.0,Henrik Larsson,M         ,SWE
1185347,142291,3147124,03/08/2024,100m,outdoor,10.24,seconds,7.0,Heats,OG,Paris,1,-0.3,Henrik Larsson,M         ,SWE
1184604,81430,2426510,02/10/2019,5000m,outdoor,892.41,seconds,2.0,Heats,WC,Doha,1,,Karissa Schweizer,W         ,USA
1184604,81430,2423859,05/10/2019,5000m,outdoor,885.18,seconds,9.0,Finals,WC,Doha,1,,Karissa Schweizer,W         ,USA
1184604,142291,3147080,02/08/2024,5000m,outdoor,899.64,seconds,8.0,Heats,OG,Paris,1,,Karissa Schweizer,W         ,USA
1184604,112541,2658281,02/08/2021,5000m,outdoor,895.8,seconds,11.0,Finals,OG,Tokyo,1,,Karissa Schweizer,W         ,USA
1184604,112541,2658108,30/07/2021,5000m,outdoor,891.34,seconds,7.0,Heats,OG,Tokyo,1,,Karissa Schweizer,W         ,USA
1184604,126941,2830535,16/07/2022,10000m,outdoor,1818.05,seconds,9.0,Finals,WC,Eugene OR,1,,Karissa Schweizer,W         ,USA
1184604,126941,2831950,20/07/2022,5000m,outdoor,893.69,seconds,5.0,Heats,WC,Eugene OR,1,,Karissa Schweizer,W         ,USA
1184604,142291,3147719,05/08/2024,5000m,outdoor,885.57,seconds,9.0,Finals,OG,Paris,1,,Karissa Schweizer,W         ,USA
1184604,112541,2659389,07/08/2021,10000m,outdoor,1879.96,seconds,12.0,Finals,OG,Tokyo,1,,Karissa Schweizer,W         ,USA
1184604,142291,3148595,09/08/2024,10000m,outdoor,1851.99,seconds,9.0,Finals,OG,Paris,1,,Karissa Schweizer,W         ,USA
1184595,134418,2988372,21/08/2023,Pole Vault,outdoor,4.35,metres,24.0,Quarter-finals,WC,Budapest,1,,Olivia McTaggart,W         ,NZL
1184595,142291,3147278,05/08/2024,Pole Vault,outdoor,4.4,metres,12.0,Quarter-finals,OG,Paris,1,,Olivia McTaggart,W         ,NZL
1184595,123073,2753744,19/03/2022,Pole Vault,indoor,4.6,metres,6.0,Finals,WC,Beograd,1,,Olivia McTaggart,W         ,NZL
1184595,142291,3148033,07/08/2024,Pole Vault,outdoor,4.6,metres,13.0,Finals,OG,Paris,1,,Olivia McTaggart,W         ,NZL
1184595,126941,2830565,15/07/2022,Pole Vault,outdoor,4.5,metres,9.0,Quarter-finals,WC,Eugene OR,1,,Olivia McTaggart,W         ,NZL
1184571,112541,2658375,02/08/2021,200m,outdoor,23.38,seconds,9.0,Semi-finals,OG,Tokyo,1,0.3,Rafailía Spanoudáki-Hatziríga,W         ,GRE
1184571,112541,2658179,02/08/2021,200m,outdoor,23.16,seconds,5.0,Heats,OG,Tokyo,1,0.4,Rafailía Spanoudáki-Hatziríga,W         ,GRE
1184571,81430,2419934,30/09/2019,200m,outdoor,23.48,seconds,6.0,Heats,WC,Doha,1,-0.1,Rafailía Spanoudáki-Hatziríga,W         ,GRE
1184571,112541,2657908,30/07/2021,100m,outdoor,11.45,seconds,5.0,Heats,OG,Tokyo,1,1.3,Rafailía Spanoudáki-Hatziríga,W         ,GRE
1183321,134418,2988102,20/08/2023,800m,outdoor,132.06,seconds,,Heats,WC,Budapest,1,,Emma Oosterwegel,W         ,NED
1183321,134418,2988103,20/08/2023,Long Jump,outdoor,6.19,metres,,Heats,WC,Budapest,1,-0.1,Emma Oosterwegel,W         ,NED
1183321,81430,996741,04/10/2019,800m,outdoor,135.86,seconds,,Heats,WC,Doha,1,,Emma Oosterwegel,W         ,NED
1183321,81430,1040779,02/10/2019,200m,outdoor,25.1,seconds,4.0,Heats,WC,Doha,1,1.0,Emma Oosterwegel,W         ,NED
1183321,112541,2658863,04/08/2021,100m Hurdles,outdoor,13.36,seconds,,Heats,OG,Tokyo,1,0.2,Emma Oosterwegel,W         ,NED
1183321,81430,2423087,02/10/2019,100m Hurdles,outdoor,13.65,seconds,,Heats,WC,Doha,1,0.5,Emma Oosterwegel,W         ,NED
1183321,112541,2658990,04/08/2021,High Jump,outdoor,1.8,metres,,Heats,OG,Tokyo,1,,Emma Oosterwegel,W         ,NED
1183321,81430,2425470,03/10/2019,Long Jump,outdoor,5.87,metres,,Heats,WC,Doha,1,0.2,Emma Oosterwegel,W         ,NED
1183321,81430,2429475,03/10/2019,Javelin Throw,outdoor,54.01,metres,,Heats,WC,Doha,1,,Emma Oosterwegel,W         ,NED
1183321,126941,2830671,17/07/2022,High Jump,outdoor,1.77,metres,,Heats,WC,Eugene OR,1,,Emma Oosterwegel,W         ,NED
1183321,81430,2436263,02/10/2019,Shot Put,outdoor,13.7,metres,,Heats,WC,Doha,1,,Emma Oosterwegel,W         ,NED
1183321,126941,2831493,17/07/2022,100m Hurdles,outdoor,13.44,seconds,,Heats,WC,Eugene OR,1,1.4,Emma Oosterwegel,W         ,NED
1183321,126941,2831603,18/07/2022,Javelin Throw,outdoor,54.03,metres,,Heats,WC,Eugene OR,1,,Emma Oosterwegel,W         ,NED
1183321,126941,2831615,18/07/2022,800m,outdoor,133.97,seconds,,Heats,WC,Eugene OR,1,,Emma Oosterwegel,W         ,NED
1183321,126941,2831616,18/07/2022,Long Jump,outdoor,5.95,metres,,Heats,WC,Eugene OR,1,0.2,Emma Oosterwegel,W         ,NED
1183321,112541,2659099,04/08/2021,Shot Put,outdoor,13.28,metres,,Heats,OG,Tokyo,1,,Emma Oosterwegel,W         ,NED
1183321,126941,2831328,17/07/2022,200m,outdoor,24.43,seconds,,Heats,WC,Eugene OR,1,1.5,Emma Oosterwegel,W         ,NED
1183321,126941,2831223,17/07/2022,Shot Put,outdoor,14.4,metres,,Heats,WC,Eugene OR,1,,Emma Oosterwegel,W         ,NED
1183321,112541,2659081,04/08/2021,200m,outdoor,24.25,seconds,,Heats,OG,Tokyo,1,0.3,Emma Oosterwegel,W         ,NED
1183321,81430,2462733,02/10/2019,High Jump,outdoor,1.77,metres,,Heats,WC,Doha,1,,Emma Oosterwegel,W         ,NED
1183321,112541,2659129,05/08/2021,Long Jump,outdoor,6.29,metres,,Heats,OG,Tokyo,1,-0.5,Emma Oosterwegel,W         ,NED
1183321,112541,2659227,05/08/2021,800m,outdoor,131.09,seconds,,Heats,OG,Tokyo,1,,Emma Oosterwegel,W         ,NED
1183321,112541,2659230,05/08/2021,Javelin Throw,outdoor,54.6,metres,,Heats,OG,Tokyo,1,,Emma Oosterwegel,W         ,NED
1165093,126941,2830588,16/07/2022,Shot Put,outdoor,17.6,metres,12.0,Finals,WC,Eugene OR,1,,Axelina Johansson,W         ,SWE
1165093,126941,2830553,15/07/2022,Shot Put,outdoor,18.57,metres,12.0,Quarter-finals,WC,Eugene OR,1,,Axelina Johansson,W         ,SWE
1165093,142291,3148614,09/08/2024,Shot Put,outdoor,18.03,metres,10.0,Finals,OG,Paris,1,,Axelina Johansson,W         ,SWE
1165093,142291,3148414,08/08/2024,Shot Put,outdoor,18.16,metres,12.0,Quarter-finals,OG,Paris,1,,Axelina Johansson,W         ,SWE
1165093,135095,3024190,01/03/2024,Shot Put,indoor,18.68,metres,8.0,Finals,WC,Glasgow,1,,Axelina Johansson,W         ,SWE
1165093,134418,2988815,26/08/2023,Shot Put,outdoor,18.57,metres,13.0,Quarter-finals,WC,Budapest,1,,Axelina Johansson,W         ,SWE
1165052,134418,2988914,26/08/2023,Pole Vault,outdoor,5.95,metres,3.0,Finals,WC,Budapest,1,,Kurtis Marschall,M         ,AUS
1165052,134418,2988616,23/08/2023,Pole Vault,outdoor,5.75,metres,1.0,Quarter-finals,WC,Budapest,1,,Kurtis Marschall,M         ,AUS
1165052,135095,3025867,03/03/2024,Pole Vault,indoor,5.75,metres,5.0,Finals,WC,Glasgow,1,,Kurtis Marschall,M         ,AUS
1165052,142291,3147128,03/08/2024,Pole Vault,outdoor,5.7,metres,11.0,Quarter-finals,OG,Paris,1,,Kurtis Marschall,M         ,AUS
1165052,112541,2658111,31/07/2021,Pole Vault,outdoor,5.75,metres,5.0,Quarter-finals,OG,Tokyo,1,,Kurtis Marschall,M         ,AUS
1165052,142291,3147279,05/08/2024,Pole Vault,outdoor,5.85,metres,6.0,Finals,OG,Paris,1,,Kurtis Marschall,M         ,AUS
1165052,126941,2832200,22/07/2022,Pole Vault,outdoor,5.5,metres,14.0,Quarter-finals,WC,Eugene OR,1,,Kurtis Marschall,M         ,AUS
1165052,123073,2754292,20/03/2022,Pole Vault,indoor,5.75,metres,7.0,Finals,WC,Beograd,1,,Kurtis Marschall,M         ,AUS
1164601,112541,2658116,01/08/2021,400m,outdoor,46.03,seconds,6.0,Heats,OG,Tokyo,1,,Gilles Anthony Afoumba,M         ,CGO
1164418,112541,2657762,30/07/2021,100m,outdoor,11.89,seconds,3.0,Single race,OG,Tokyo,1,0.8,Alfina Tehupeiory,W         ,INA
1164418,112541,2657908,30/07/2021,100m,outdoor,11.92,seconds,8.0,Heats,OG,Tokyo,1,0.1,Alfina Tehupeiory,W         ,INA
1164142,112541,2657563,30/07/2021,400m Hurdles,outdoor,49.5,seconds,5.0,Heats,OG,Tokyo,1,,Joshua Abuaku,M         ,GER
1164142,112541,2658153,01/08/2021,400m Hurdles,outdoor,49.93,seconds,8.0,Semi-finals,OG,Tokyo,1,,Joshua Abuaku,M         ,GER
1164142,142291,3148213,07/08/2024,400m Hurdles,outdoor,50.19,seconds,8.0,Semi-finals,OG,Paris,1,,Joshua Abuaku,M         ,GER
1164142,142291,3147906,06/08/2024,400m Hurdles,outdoor,48.87,seconds,2.0,Quarter-finals,OG,Paris,1,,Joshua Abuaku,M         ,GER
1175225,81430,2419436,28/09/2019,Pole Vault,outdoor,5.75,metres,7.0,Quarter-finals,WC,Doha,1,,Armand Duplantis,M         ,SWE
1175225,112541,2658930,03/08/2021,Pole Vault,outdoor,6.02,metres,1.0,Finals,OG,Tokyo,1,,Armand Duplantis,M         ,SWE
1175225,142291,3147128,03/08/2024,Pole Vault,outdoor,5.75,metres,1.0,Quarter-finals,OG,Paris,1,,Armand Duplantis,M         ,SWE
1175225,112541,2658111,31/07/2021,Pole Vault,outdoor,5.75,metres,2.0,Quarter-finals,OG,Tokyo,1,,Armand Duplantis,M         ,SWE
1175225,81430,2442480,01/10/2019,Pole Vault,outdoor,5.97,metres,2.0,Finals,WC,Doha,1,,Armand Duplantis,M         ,SWE
1175225,142291,3147279,05/08/2024,Pole Vault,outdoor,6.25,metres,1.0,Finals,OG,Paris,1,,Armand Duplantis,M         ,SWE
1175225,126941,2832200,22/07/2022,Pole Vault,outdoor,5.75,metres,1.0,Quarter-finals,WC,Eugene OR,1,,Armand Duplantis,M         ,SWE
1175225,123073,2754292,20/03/2022,Pole Vault,indoor,6.2,metres,1.0,Finals,WC,Beograd,1,,Armand Duplantis,M         ,SWE
1175086,81430,2453406,29/09/2019,200m,outdoor,20.62,seconds,5.0,Heats,WC,Doha,1,0.9,Kirara Shiraishi,M         ,JPN
1175060,81430,2383973,02/10/2019,Discus Throw,outdoor,48.82,metres,29.0,Quarter-finals,WC,Doha,1,,Nanaka Kori,W         ,JPN
1175058,112541,2658025,30/07/2021,800m,outdoor,123.03,seconds,6.0,Heats,OG,Tokyo,1,,Delia Sclabas,W         ,SUI
1174468,126941,2830546,15/07/2022,Long Jump,outdoor,7.73,metres,23.0,Quarter-finals,WC,Eugene OR,1,0.7,Muhammed Anees Yahya,M         ,IND
1174459,142291,3146971,02/08/2024,Hammer Throw,outdoor,73.84,metres,16.0,Quarter-finals,OG,Paris,1,,Volodymyr Myslyvčuk,M         ,UKR
1174358,81430,2379430,30/09/2019,400m,outdoor,54.33,seconds,8.0,Heats,WC,Doha,1,,Janet Richard,W         ,MLT
1174358,134418,2988077,20/08/2023,400m,outdoor,54.5,seconds,8.0,Heats,WC,Budapest,1,,Janet Richard,W         ,MLT
1173237,112541,2658180,01/08/2021,3000m Steeplechase,outdoor,599.29,seconds,13.0,Heats,OG,Tokyo,1,,Georgia Winkcup,W         ,AUS
1173237,81430,2464389,27/09/2019,3000m Steeplechase,outdoor,590.21,seconds,13.0,Heats,WC,Doha,1,,Georgia Winkcup,W         ,AUS
1172446,81430,2452402,28/09/2019,800m,outdoor,106.23,seconds,3.0,Heats,WC,Doha,1,,Jamie Webb,M         ,GBR
1172446,81430,2452402,28/09/2019,800m,outdoor,106.23,seconds,3.0,Heats,WC,Doha,1,,Jamie Webb,M         ,GBR
1172446,81430,2428905,29/09/2019,800m,outdoor,108.44,seconds,8.0,Semi-finals,WC,Doha,1,,Jamie Webb,M         ,GBR
1172446,81430,2428905,29/09/2019,800m,outdoor,108.44,seconds,8.0,Semi-finals,WC,Doha,1,,Jamie Webb,M         ,GBR
1171609,142291,3147136,03/08/2024,1500m,outdoor,216.14,seconds,6.0,Quarter-finals,OG,Paris,1,,Jochem Vermeulen,M         ,BEL
1171609,142291,3147061,02/08/2024,1500m,outdoor,216.66,seconds,7.0,Heats,OG,Paris,1,,Jochem Vermeulen,M         ,BEL
1171609,134418,2988001,19/08/2023,1500m,outdoor,215.45,seconds,9.0,Heats,WC,Budapest,1,,Jochem Vermeulen,M         ,BEL
1174323,81430,2423859,05/10/2019,5000m,outdoor,900.01,seconds,14.0,Finals,WC,Doha,1,,Nozomi Tanaka,W         ,JPN
1174323,81430,2426510,02/10/2019,5000m,outdoor,904.66,seconds,6.0,Heats,WC,Doha,1,,Nozomi Tanaka,W         ,JPN
1174323,126941,2830557,15/07/2022,1500m,outdoor,245.3,seconds,7.0,Heats,WC,Eugene OR,1,,Nozomi Tanaka,W         ,JPN
1174323,112541,2659333,06/08/2021,1500m,outdoor,239.95,seconds,8.0,Finals,OG,Tokyo,1,,Nozomi Tanaka,W         ,JPN
1174323,112541,2659060,04/08/2021,1500m,outdoor,239.19,seconds,5.0,Semi-finals,OG,Tokyo,1,,Nozomi Tanaka,W         ,JPN
1174323,123073,2753509,18/03/2022,1500m,indoor,252.31,seconds,6.0,Heats,WC,Beograd,1,,Nozomi Tanaka,W         ,JPN
1174323,126941,2832152,21/07/2022,800m,outdoor,123.56,seconds,7.0,Heats,WC,Eugene OR,1,,Nozomi Tanaka,W         ,JPN
1174323,126941,2831950,20/07/2022,5000m,outdoor,900.21,seconds,9.0,Heats,WC,Eugene OR,1,,Nozomi Tanaka,W         ,JPN
1174323,142291,3147917,06/08/2024,1500m,outdoor,244.28,seconds,11.0,Heats,OG,Paris,1,,Nozomi Tanaka,W         ,JPN
1174267,134418,2988001,19/08/2023,1500m,outdoor,218.24,seconds,13.0,Heats,WC,Budapest,1,,Ajay Kumar Saroj,M         ,IND
1174151,126941,2832066,21/07/2022,5000m,outdoor,823.02,seconds,16.0,Heats,WC,Eugene OR,1,,Maximilian Thorwirth,M         ,GER
1174114,112541,2659060,04/08/2021,1500m,outdoor,246.01,seconds,10.0,Semi-finals,OG,Tokyo,1,,Martyna Galant,W         ,POL
1174114,112541,2658136,02/08/2021,1500m,outdoor,245.03,seconds,8.0,Heats,OG,Tokyo,1,,Martyna Galant,W         ,POL
1174114,135095,3006983,01/03/2024,1500m,indoor,255.57,seconds,4.0,Heats,WC,Glasgow,1,,Martyna Galant,W         ,POL
1174016,112541,2658105,31/07/2021,400m Hurdles,outdoor,54.9,seconds,3.0,Heats,OG,Tokyo,1,,Paulien Couckuyt,W         ,BEL
1174016,112541,2658479,02/08/2021,400m Hurdles,outdoor,54.47,seconds,3.0,Semi-finals,OG,Tokyo,1,,Paulien Couckuyt,W         ,BEL
1174016,142291,3147160,04/08/2024,400m Hurdles,outdoor,54.9,seconds,4.0,Heats,OG,Paris,1,,Paulien Couckuyt,W         ,BEL
1174016,81430,2457588,01/10/2019,400m Hurdles,outdoor,57.15,seconds,6.0,Heats,WC,Doha,1,,Paulien Couckuyt,W         ,BEL
1174016,126941,2831893,20/07/2022,400m Hurdles,outdoor,55.42,seconds,5.0,Semi-finals,WC,Eugene OR,1,,Paulien Couckuyt,W         ,BEL
1174016,126941,2831753,19/07/2022,400m Hurdles,outdoor,55.42,seconds,4.0,Heats,WC,Eugene OR,1,,Paulien Couckuyt,W         ,BEL
1174016,142291,3147918,06/08/2024,400m Hurdles,outdoor,54.64,seconds,5.0,Semi-finals,OG,Paris,1,,Paulien Couckuyt,W         ,BEL
1184387,126941,2831753,19/07/2022,400m Hurdles,outdoor,57.12,seconds,7.0,Heats,WC,Eugene OR,1,,Agata Zupin,W         ,SLO
1184387,134418,2988228,21/08/2023,400m Hurdles,outdoor,57.62,seconds,8.0,Heats,WC,Budapest,1,,Agata Zupin,W         ,SLO
1183967,134418,2988487,22/08/2023,800m,outdoor,105.1,seconds,2.0,Heats,WC,Budapest,1,,Gabriel Tual,M         ,FRA
1183967,142291,3148496,09/08/2024,800m,outdoor,105.16,seconds,2.0,Semi-finals,OG,Paris,1,,Gabriel Tual,M         ,FRA
